Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,13290.28981,13698.37014,14253.82494,15013.2802,15384.49058,15193.69858,15852.76306,16229.01547,16645.97044,17212.85971,17489.02179,17504.31303,17587.07373,17795.04437,18197.98175,18582.25182,19010.87082,19433.69016,20178.1586,20898.83655,21534.67102,21860.30645,22049.72995,21852.18072,22375.93321,22928.42169,23321.9488,23904.82516,24591.74179,25275.4024,26229.85546,26765.2018,27000.42825,27148.79725,27748.37974,28182.43947,29072.64996,29889.65832,29984.87579,28613.18223,29208.94452,29814.90714,29562.62894,29466.00291,29862.15914,30484.52789,31021.27937,31851.78377,32452.66783,33011.43707,31114.5736,32828.54884
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,1239.186574,1373.144866,1525.64983,1634.401924,1641.418113,1671.392787,1791.103599,1742.660636,1826.774316,1860.66794,1796.128097,1854.445066,1924.351505,1808.530117,1749.051937,1628.39843,1580.63639,1593.549779,1590.12047,1621.962137,1638.179326,1611.262996,1648.77163,1491.183311,1463.784687,1403.365886,1313.296115,1280.322565,1297.33539,1332.610511,1378.69032,1392.738445,1436.207849,1465.351705,1496.590626,1477.713448,1602.292808,1655.58813,1711.096394,1772.083092,1817.494605,1824.379993,1903.675921,1858.247477,1901.178928,1920.375204,1917.4325,1891.182273,1896.865957,1902.32545,1911.120157,1910.217951,1791.207481,1791.835635
Finland,FIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11425.29343,12207.69355,12486.5232,12805.86258,13401.95664,14065.67368,14345.55906,14577.53089,14846.48724,16280.19829,17128.63075,17510.2266,18752.77916,19948.82744,20486.93864,20764.33697,20773.13091,20764.71662,21309.71272,22769.10727,23921.61452,24133.24211,24744.29678,25363.85522,26045.51387,26857.59364,27508.19999,28410.8751,29806.34333,31209.75811,31279.95197,29278.36366,28155.08956,27833.70257,28812.30362,29912.89797,30908.30031,32768.37813,34464.99088,35891.00564,37884.39132,38784.77255,39351.3904,40044.30486,41522.17508,42530.61968,44074.03092,46212.64097,46358.62041,42412.09785,43563.5722,44466.8177,43637.24867,43044.99712,42710.92129,42801.90812,43878.96673,45173.62941,45627.91989,46135.88142,45053.75868,46297.24182
Fiji,FJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2151.215393,2158.699071,2167.721194,2234.052327,2271.834651,2145.467181,2086.096971,2305.952188,2432.689869,2442.874665,2697.447468,2827.720322,2984.366384,3275.19058,3306.668905,3269.31015,3296.908558,3417.670966,3400.099239,3723.234287,3574.170889,3708.096011,3402.271778,3189.212041,3374.333969,3143.885667,3318.214855,3048.956049,3039.46988,3230.344118,3383.870019,3274.038254,3464.806032,3528.119911,3700.528211,3786.132701,3946.486958,3821.12385,3826.214818,4115.019525,4000.911583,4038.190943,4125.385396,4125.788677,4302.409145,4291.77689,4330.889176,4257.575425,4272.36775,4191.407225,4297.200424,4397.965949,4446.797804,4645.112956,4894.113633,5105.262627,5223.450744,5499.200904,5708.99262,5679.050725,4703.576708,4442.932604
France,FRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11169.64724,11598.67953,12257.7593,12884.01704,13587.67167,14089.58455,14670.50051,15234.3647,15767.28334,16738.16766,17605.63897,18377.84742,19041.7684,20091.19401,20813.4449,20498.34808,21291.98899,21925.8324,22687.61151,23378.29499,23618.39962,23733.59357,24187.09477,24356.65929,24600.99236,24870.50582,25319.31509,25830.23898,26912.18121,27938.46976,28617.44357,28664.13188,28977.8889,28670.88633,29237.51659,29745.12873,30057.96555,30650.74448,31633.14775,32546.93405,33592.46683,34009.8624,34146.30627,34183.66334,34893.52981,35208.8558,35821.87199,36464.95927,36354.65866,35129.36224,35638.12156,36244.18716,36182.15113,36203.19087,36378.61866,36652.92231,36956.7958,37694.0833,38259.69777,38832.0242,35712.0752,38045.90216
Faroe Islands,FRO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52726.74224,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.417838,2377.976171,2383.597208,2421.52586,2466.076345,2601.123567,2640.538206,2771.012726,2684.94359,2834.630123,2733.100628,2559.409442,2625.915211,2658.8326,2783.116177,2837.372548,2851.772051,2901.44992,2821.341879,2891.873288,2906.269003,2872.934132,2825.095854,2878.111386,2950.798726,3036.448494,2970.265188,2851.035434,2774.694714,2891.322103,2905.061452,2969.339334,2962.238581,2984.930124,2913.218373,2794.786416
Gabon,GAB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3304.69162,3748.95223,3978.992579,4167.211035,4298.586338,4591.270705,4727.33558,4846.113448,4888.233741,5183.783498,5515.177396,5956.281954,6497.312167,7012.414286,9575.90326,11165.45177,14801.3411,12636.07072,9365.3437,9177.128314,9174.080707,9392.925846,8863.576856,9112.391733,9534.277423,9061.080162,8744.675506,7047.760467,7735.555353,8167.950092,8360.263002,8634.419904,8146.195515,8245.59148,8331.049804,8524.419127,8613.580539,8882.402849,8963.204949,7959.064769,7611.835688,7574.114889,7357.566689,7322.606116,7171.683509,7155.365461,6750.050826,6937.485111,6497.481217,6295.199034,6514.731141,6735.082856,6840.948589,6977.770246,7039.682125,7090.45461,7038.577254,6893.384304,6786.890327,6893.323082,6619.688581,6577.044153
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14914.88076,15198.15342,15235.9237,15859.44911,16628.57608,16876.01736,17047.25246,17428.15838,18287.2057,18561.72829,19752.6048,20359.66443,21167.64913,22505.07308,21932.12154,21610.52311,22244.9193,22799.13763,23756.39942,24624.92523,24095.88648,23897.74956,24383.22173,25403.98174,25939.34023,26953.91061,27738.73039,29172.50991,30776.37969,31487.59988,31623.96674,31178.54769,31219.0589,31919.74276,33063.09759,33810.58267,34368.00186,35776.44633,36798.62173,37781.58188,39187.58308,39879.20578,40413.92315,41482.46171,42214.35342,43044.21153,43652.09467,44423.83525,44007.54928,41705.93912,42385.86022,42504.89635,42821.76128,43310.02056,44367.853,45071.07432,45699.29696,46499.01355,47006.14293,47491.59456,42098.74978,45101.53603
Georgia,GEO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,1796.171344,1909.563435,2009.10725,2079.690101,2158.767126,2395.693638,2429.473953,2473.264368,2610.507701,2815.890727,3001.496772,3161.634331,3356.719625,3585.102725,3821.098419,3962.421628,4137.062589,4184.290111,4326.106326,4522.102147,4704.14728,4281.37404,4300.611301,4494.80885,4160.455881,3546.158025,2778.305049,1519.035322,1065.735585,969.7128847,1033.02318,1191.181062,1359.392793,1436.711916,1508.656511,1566.560257,1667.508007,1774.636442,1984.244331,2112.261319,2329.570854,2563.543091,2901.104094,2980.309535,2897.130877,3100.723427,3356.997868,3597.203764,3738.70504,3902.568799,4014.185944,4128.385603,4327.727585,4539.087522,4773.423309,4447.664251,4931.823725
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1108.00121,1114.161239,1132.517143,1154.34623,1151.751135,1139.548178,1064.911793,1071.419103,1049.558358,1085.303042,1159.651417,1187.056741,1125.755391,1125.629672,1168.595084,994.1662598,931.7686881,925.0977939,973.1481941,919.6392768,896.7551864,840.704205,759.3659244,702.4315841,742.677294,762.8276917,784.0948343,802.2206171,826.5277159,846.5924814,852.4311948,874.9959683,886.6627786,907.2066056,915.2996566,931.1909623,951.9335583,968.8569927,990.1862227,1008.845091,1020.173739,1033.133041,1050.355895,1075.384037,1105.698138,1140.199319,1181.57234,1201.224399,1277.837444,1306.199915,1375.000574,1530.376638,1631.937814,1708.847326,1715.843363,1711.290666,1728.116616,1827.294579,1899.829903,1981.636156,1951.086529,2014.736474
Gibraltar,GIB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,522.1480447,525.5351034,544.0676715,551.1878641,555.2954532,547.2772291,547.2721163,557.4254659,562.3166442,571.9827546,580.8000691,598.4561135,608.6440262,617.7514016,620.9044599,635.3318295,657.8567608,651.3052606,652.5042236,658.894385,653.1193818,681.8281797,693.1141093,668.8147463,683.9845886,704.7373277,728.3684414,738.840597,747.3634151,756.4255941,816.8470839,878.1792764,910.652647,937.7031368,959.4319784,972.7790353
"Gambia, The",GMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,537.3675916,522.5480353,556.5064565,553.9301598,571.28616,554.5623537,539.8014482,572.4407169,588.3497542,641.8409003,668.3226237,670.059695,690.1115441,659.2179923,677.7085383,677.3533429,649.9287711,695.9404042,695.0039866,664.2635378,665.7548746,656.3041132,659.3362134,671.0447298,667.6239477,661.1003338,656.9907501,652.9384822,633.5705389,620.4931984,615.9840185,627.5564645,630.7530641,651.7493121,667.965505,686.687815,645.7018536,670.6610671,697.4725837,661.3220355,638.0770666,637.5311207,656.7040331,679.0037402,697.162699,620.9483398,633.5828401,632.1972706,605.0338079,611.6713342,606.3163144,618.4808851,645.9383087,668.6352484,655.5762426,666.4712123
Guinea-Bissau,GNB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,616.0287933,589.1103518,625.1416357,624.4798159,631.6186268,643.9364333,635.8784659,554.2542937,589.3221946,581.1236292,482.624672,561.1971643,575.4559422,547.1297035,587.6622314,602.7087505,588.7445687,596.4960547,614.2279846,641.3862947,669.8077908,689.5855526,677.3730232,669.4401232,670.0301455,682.2275174,745.7581633,779.3110737,550.0900408,545.4120504,563.6243086,563.8086023,545.9668155,536.5610155,538.5425209,548.2073639,547.2321729,550.876494,554.063491,558.192083,569.0176241,599.0451997,573.2171965,576.1798854,566.5355767,585.9570106,607.1663348,627.6169351,620.7710283,633.7257438,604.595146,613.8981099
Equatorial Guinea,GNQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,467.5463459,470.471966,452.2141186,445.2282122,423.0346029,451.8972431,420.3713421,420.5062325,414.850472,394.3697876,373.1796168,355.9148803,462.1760851,494.5237276,555.8467535,628.8802482,1008.328377,2424.828508,2886.153053,3486.798938,3941.663522,6132.847296,6987.942647,7604.480697,10028.35435,11188.44854,11508.92592,12660.90547,14222.54884,13740.83997,11933.31103,12155.81874,12625.29592,11614.00291,11200.81068,9788.983771,8594.45019,7818.053564,7079.650502,6472.070861,6030.51757,5833.102932
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5030.743562,5650.01778,5636.945767,6281.294459,6847.469102,7549.407366,7980.604827,8364.663124,8909.084495,9903.047394,10726.76187,11517.7884,12605.80385,13564.17378,12644.23983,13323.62202,14017.12746,14242.84559,15078.22726,15380.16235,15332.9607,14959.99245,14699.65082,14456.75343,14674.13551,14984.09662,15011.92771,14623.85085,15195.61085,15690.94676,15525.84145,15816.1489,15805.66292,15461.54983,15692.01338,15946.82424,16331.11767,16979.47641,17543.31383,18013.14127,18642.80207,19312.38683,19996.55181,21104.83291,22118.1558,22185.52068,23369.25172,24072.89616,23928.60572,22839.34753,21560.35335,19400.80773,18123.6711,17796.25767,18000.41846,18083.87791,18070.78073,18304.30768,18647.49572,19018.90212,17343.60999,18907.84914
Grenada,GRD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,3061.782117,3242.761855,3444.882465,3441.056145,3479.75882,3574.029033,3641.873946,3717.272418,3902.029671,4169.610403,4562.231828,4731.542067,4942.125658,5149.620092,5183.759287,5074.425832,4919.858936,4954.638373,5017.062469,5200.450733,5424.904681,6025.358104,6403.444681,6678.368483,6512.651919,6718.151448,7319.532458,7220.61374,8124.487201,7748.304059,8168.525726,8190.722463,7596.972176,7505.773072,7505.340165,7355.024342,7461.475594,7939.536028,8379.621847,8621.617741,8933.227637,9252.676059,9247.90866,7915.211094,8223.298477
Greenland,GRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,15375.20266,17088.70223,17731.09348,18667.33225,19533.21908,19619.81459,20747.17128,22714.66278,24179.23143,25150.01487,27005.35407,26758.58356,25327.63477,25901.50092,24280.28338,24931.52279,26551.26823,27705.09092,28883.8482,30528.83333,26805.57759,26823.40628,25544.32584,24303.92358,25604.62233,26416.54399,26772.64167,27117.40151,29169.07693,29570.9931,31614.65173,31930.62865,31475.854,32779.91562,34953.98573,36681.84375,38829.57681,39896.91687,42527.71109,42899.78883,43198.07731,42994.92382,43655.74589,43338.42902,45545.19033,44536.40131,46561.83159,46598.8233,47013.03495,47908.10672,47957.79367,
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1854.7933,1878.545649,1888.703277,2009.322277,2042.455205,2071.640714,2125.383373,2152.878044,2279.872232,2326.823374,2398.723294,2471.780133,2590.835447,2702.954282,2810.113327,2800.963748,2941.27696,3100.412668,3181.287605,3252.59064,3291.737032,3228.301792,3032.233716,2875.09603,2811.291184,2718.25708,2647.957698,2666.933516,2695.091849,2725.106751,2733.866595,2758.678826,2817.231147,2854.132997,2896.223444,2965.891791,2981.120883,3038.713505,3115.977429,3160.07953,3195.39434,3192.308607,3239.567178,3250.841126,3282.321072,3320.164071,3427.678267,3573.599636,3620.830465,3570.302838,3606.430549,3688.866164,3731.675784,3802.153802,3903.059615,3994.636913,4034.158482,4091.268,4163.484461,4263.078053,4124.699981,4388.436803
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29531.10131,29640.89325,31446.57205,32507.51749,31273.5773,31481.05247,32128.97223,32298.34765,32964.24536,32841.67229,33392.68538,33822.59302,34328.5632,34522.37793,34509.60065,34763.08114,34472.9594,35378.95577,31236.07975,31325.3963
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2720.069888,2767.283675,2722.754984,2327.370185,2529.600174,2734.963007,2821.530918,2891.693476,2875.231051,3031.988999,3119.142687,3177.299027,3037.465967,3042.109568,3241.635448,3479.415096,3495.557669,3368.343746,3276.388408,3191.854663,3231.783461,3273.783739,2842.138587,2653.401616,2527.648996,2599.479146,2590.022713,2629.749201,2550.169395,2442.670103,2386.062574,2540.877815,2734.681207,2949.569751,3191.173002,3342.17966,3599.05641,3813.20336,3741.813067,3845.882814,3788.250004,3870.738604,3911.933265,3885.979511,3947.447297,3874.076933,4080.009142,4384.083878,4475.059558,4654.5258,4868.705563,5147.172443,5420.67715,5592.756441,5659.075248,5668.429765,5852.837731,6038.273456,6127.705381,6348.69809,9126.806047,10857.33815
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11297.68619,11644.81301,12150.6451,12637.68618,13277.99704,13844.14254,14501.51653,14976.06885,15712.48201,16386.93886,16728.01446,17173.87085,17939.90584,18885.2459,18894.9432,18701.21296,19496.02818,20108.80035,20790.70467,21462.06521,21553.40936,21787.02782,21593.99355,22049.92399,22929.062,23585.54643,24203.82821,24875.06214,25880.45705,26698.63687,27329.16897,27497.00693,27868.07186,28027.69245,28744.54145,29369.83578,30059.82226,30897.67469,31584.29794,32479.54306,33613.81023,33903.65528,34218.51804,34753.95556,35717.02893,36506.46233,37347.71464,38048.00097,37940.29689,36436.11553,37302.74496,37861.22599,38183.68406,38535.40391,39117.27256,39819.18787,40318.47332,41068.04008,41831.85784,42388.6014,40414.46734,42539.88069
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,3955.936123,4333.755849,4847.251224,5139.726629,5739.49455,5790.994173,5737.036936,5807.295121,6363.618457,6782.574267,7121.984306,7728.192406,8435.806466,8370.751518,8253.943443,9468.432126,10427.05384,11085.74414,11709.11217,12553.00841,13397.20741,13579.91825,14174.57694,15435.8337,15386.52693,16876.12303,18945.56454,20386.08059,20635.39824,21357.10866,22388.47488,23585.5117,24621.48812,25526.27493,25619.85657,25551.2236,26631.62697,24856.59256,25237.47906,26933.05945,26885.23597,27209.8701,28096.89825,30304.07601,32401.13912,34457.75822,36371.38544,36923.79819,35938.3457,38089.75633,39656.06077,39887.55825,40959.69882,41796.57718,42431.88828,43087.26573,44380.52652,45280.21137,44192.38023,41448.4908,44481.33976
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1197.054926,1184.334979,1216.828421,1224.350223,1253.746112,1327.818467,1358.994903,1398.973498,1448.363799,1415.547273,1423.991231,1437.112844,1474.40855,1543.09836,1480.505999,1467.558185,1571.48587,1681.07743,1726.5606,1767.479237,1723.829569,1651.298878,1568.753689,1536.236735,1585.862534,1627.070221,1665.272921,1726.064424,1707.545282,1705.730498,1704.926954,1602.771684,1653.077661,1711.754881,1668.015748,1722.53108,1706.687063,1736.47708,1751.936394,1693.721175,1768.25189,1768.287961,1787.096899,1821.148304,1887.083174,1953.323897,2033.068792,2110.044928,2151.19911,2054.381772,2087.249893,2124.185097,2169.153819,2187.830941,2213.437985,2257.222712,2303.875879,2373.788855,2423.273299,2446.10531,2190.971873,2428.029181
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,743.8829958,723.6905085,758.7668877,760.6983328,763.636906,773.8769236,772.3936393,766.0728093,778.2299883,792.6079427,806.6389264,819.4220427,807.7104006,811.6640248,835.7870889,834.9923503,851.4533464,862.7427116,854.1420502,832.4814584,815.3921111,825.637268,813.2040001,796.4829905,781.104444,768.2227999,772.8845035,781.1863159,767.7519358,764.962545,740.015751,727.2234331,703.3909052,687.1952037,667.9268603,681.8625945,696.7972092,719.915427,724.51803,725.7699606,727.695725,737.3203424,741.4255605,748.6244002,768.5721079,788.8906182,811.8448917,832.8239488,854.3802137,857.2013923,883.0076995,892.1439336,889.111154,912.4351839,938.2906938,953.1767609,967.802504,985.1108302,996.5056952,1008.762899,983.0207021,993.6641315
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7226.352928,7784.265859,8305.220446,8503.551389,8476.644591,8805.8584,9432.658578,9970.441715,10522.17468,10956.22331,11408.57605,11963.29163,12564.33464,12817.37807,11907.86704,11788.85032,11819.37727,11579.12764,11565.22806,11562.57509,11952.31118,12464.48352,13045.51936,13531.2435,14071.91147,12920.34438,15166.41329
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1714.133732,1632.98567,1729.346019,1666.668643,1610.271395,1615.062479,1576.76797,1515.603808,1535.662553,1565.541433,1547.40076,1618.083827,1604.707064,1651.213608,1715.423891,1702.895659,1812.024879,1843.394993,1920.038324,2025.006076,2131.889253,2030.256288,1918.767275,1897.436948,1865.147674,1838.668992,1792.341048,1741.710989,1709.323216,1625.472154,1608.867998,1606.479521,1491.679883,1383.82016,1195.633801,1289.645003,1318.282707,1329.207362,1333.654999,1345.09655,1332.247467,1304.049389,1294.972367,1317.131229,1278.126993,1295.646935,1296.59477,1335.349179,1348.735462,1405.374109,1310.82894,1362.235822,1348.191835,1385.572235,1388.928403,1404.155214,1409.577516,1425.050912,1429.231353,1386.518517,1322.814058,1283.05287
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7589.901968,7360.213656,7326.160507,7552.404674,7675.578171,7695.110537,7952.983132,8282.39886,8560.969094,8967.696269,9354.480751,9825.943199,10255.61011,10792.73743,11278.61603,11741.94768,11792.77129,11932.0384,11162.05597,11307.7162,11551.49893,11466.14191,11705.00925,12233.29937,12717.0386,13035.35286,13628.40449,14377.42196,15082.67149,14427.81888,15518.76866
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,966.4773937,965.903255,977.9542863,999.1961141,1054.423111,1092.570248,1126.428388,1146.470354,1187.073608,1251.090809,1317.064181,1368.452123,1426.277536,1495.239731,1545.748541,1586.723425,1650.784693,1694.902615,1732.072017,1780.852362,1839.661779,1848.899503,1865.946027,1868.431238,1927.1744,1977.168131,2022.817204,2085.851892,2130.427933,2160.162469,2164.172858,2154.666665,2157.480065,2205.52863,2253.952787,2312.309623,2406.686061,2500.633956,2531.809162,2594.194003,2714.271209,2780.074797,2875.571078,3014.452627,3210.96104,3406.314878,3650.653748,3939.838254,4132.346845,4209.085461,4494.065201,4733.701674,4940.206681,5143.555213,5337.196986,5517.283336,5714.905879,5958.875893,6199.556322,6394.74032,6260.95686,6671.407536
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,931.3514195,928.7408598,943.1435465,963.4059846,1011.790632,1045.478838,1070.513449,1078.325321,1112.69231,1174.239295,1240.219011,1288.82535,1334.380139,1392.817465,1442.309169,1469.49331,1527.066731,1565.440046,1590.878131,1630.720333,1678.48908,1678.357701,1685.327552,1678.876328,1721.86324,1762.377001,1797.774966,1848.410795,1885.912262,1907.306222,1910.655179,1899.858033,1898.979144,1931.787467,1964.822437,2010.06064,2086.008525,2159.974435,2183.098951,2229.530921,2322.622941,2373.666064,2449.416153,2557.879811,2714.533255,2868.688808,3059.852564,3284.618514,3432.170592,3490.365909,3709.90911,3887.991384,4037.819996,4193.017165,4341.624106,4471.99645,4613.948299,4790.734143,4964.968713,5102.363588,4979.638724,5271.669357
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,722.2804862,712.4171746,736.4821892,751.4997232,768.399508,781.7104664,768.4186311,724.6358005,731.5879073,779.8454449,842.5255752,876.7251302,868.8504713,881.4296522,925.6825752,896.9131439,927.1269694,943.0561187,923.8563962,930.4452803,936.5568326,904.6177457,877.9864076,844.2953028,831.5383323,840.5321965,842.3031593,850.8123019,866.3538447,863.7830673,873.5986673,867.1212231,862.3822876,846.6414075,831.7887417,839.1472195,858.0719018,870.0794161,877.7303394,880.4804788,891.741996,908.375924,933.994832,956.1715256,995.6146493,1031.197824,1067.601773,1105.138317,1133.69687,1161.861882,1204.774756,1222.772183,1228.389945,1265.553202,1307.74342,1321.784444,1335.484693,1356.299002,1384.529286,1408.7688,1374.96425,1398.960829
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,943.8599094,932.9289087,950.0087222,1000.12464,1025.355979,1055.626817,1024.948856,917.5288985,913.6712808,1032.748475,1188.109917,1283.070236,1301.59882,1338.738797,1414.622449,1344.875187,1389.554897,1419.707206,1368.468613,1406.091397,1432.060076,1319.774734,1260.225312,1183.823482,1168.520562,1202.995432,1199.510989,1206.995007,1245.319273,1245.34164,1288.092219,1275.535958,1278.901756,1243.181085,1220.58561,1211.435871,1233.654172,1225.768875,1226.652644,1220.688167,1231.932135,1251.232822,1307.44817,1342.384025,1409.345365,1458.710421,1507.711447,1557.522041,1583.254442,1636.415146,1693.786643,1730.593901,1769.482717,1829.01387,1896.457219,1930.460187,1925.509518,1935.792399,1967.612875,1980.846185,1913.083297,1968.274183
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,597.1474045,614.5041307,608.8708057,579.016843,582.9756525,574.8178097,577.1514138,570.2530006,615.8182664,640.1724704,670.1360355,698.3062023,728.029693,766.8030878,801.4775491,825.3391273,862.0387138,910.6672906,949.8787738,993.5164092,1067.172027,1124.618196,1123.649991,1146.72782,1198.460067,1202.353394,1246.579727,1283.962695,1330.953444,1408.502487,1483.638036,1556.806668,1629.847983,1706.952369,1805.60389,1922.352123,2039.362994,2101.254155,1797.083927,1784.3336,1845.227806,1885.679757,1943.644933,2009.489789,2083.882515,2174.915228,2264.93574,2377.255,2487.611303,2569.87422,2695.868178,2826.480449,2959.514486,3086.323125,3203.484296,3322.581688,3453.04944,3591.780038,3741.305277,3892.421673,3780.14121,3892.53899
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,632.5091378,662.5282253,657.9273399,671.1465149,675.4188625,671.4299768,662.10374,675.8908065,686.3327277,699.2105647,699.5848997,674.937561,673.5531173,701.6312589,693.7750796,715.8251113,722.5502284,719.8062764,706.6863061,697.2038363,707.0233772,695.8735141,684.3258767,672.0713676,666.0237354,669.5767453,677.7044933,678.7409839,673.3143761,663.0426953,658.7006451,649.4610907,644.8246299,633.8884883,649.9294018,666.8677692,689.2450408,700.1982031,707.3395956,718.072459,732.7557409,742.1735993,758.1024715,783.2910356,811.9470625,842.1222236,873.417941,903.4080018,918.2789497,953.2444493,961.2241708,949.724335,975.5950853,1005.176189,1009.709289,1034.362317,1061.85591,1089.284839,1120.65777,1105.332955,1113.705977
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,18312.64034,18424.77749,21847.53013,23683.30212,26054.83687,27384.64753,28065.14125,28145.70367,28154.17526,28721.55056,29709.07388,30830.44682,32961.29128,35396.65943,39666.25663,44532.15524,46337.56051,48305.34943,50778.52388,53303.1361,55548.91132,58279.62661,62131.09864,66072.78454,68552.13628,69216.81232,70790.68702,71759.65037,77011.7571,80386.27731,84780.30896,84759.34595,90807.42118,94917.34565,96792.42414,96856.43894,,
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,305.7891781,309.9466098,311.741114,322.8855503,339.0572261,322.8231382,315.7759032,333.3168067,337.2157129,351.4399134,361.4860279,359.368783,349.5079909,352.9895643,349.1983544,372.7126061,370.6326383,388.8384683,402.0546078,372.6162054,388.8226781,402.9014135,407.5855138,427.5275847,433.9315544,446.5772164,457.5652724,465.3071034,499.0845185,517.4201978,534.4839608,528.8980397,546.4408786,560.7984262,586.1753053,618.1391274,651.9581873,665.4659348,693.4083247,740.9160409,755.4820979,777.7334583,793.1007558,840.8178259,892.3818718,947.7631892,1008.666876,1070.13126,1087.582753,1156.880366,1238.014405,1285.282701,1337.475763,1404.544982,1490.028121,1590.173918,1701.183796,1795.911383,1891.137944,1941.815083,1796.48874,1936.942702
Not classified,INX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,12150.94959,12426.3445,13037.57859,13435.90575,13778.14573,14319.96358,14302.22131,15268.4385,16135.18095,16410.91723,16722.70391,17077.60956,17303.20843,17138.99953,17774.80186,18293.95648,18207.32285,19054.37136,20134.44516,21389.6346,23181.01785,23492.87181,24113.22631,24639.03714,25954.70535,28309.77569,30159.3419,33149.33488,35681.11682,38996.20661,42098.27937,43631.69631,45433.57889,46046.65348,48281.50838,49952.50294,51049.05497,52227.89555,48879.22787,45919.68274,46438.76969,46622.23949,46422.52574,46698.55665,50368.13774,62053.98444,62588.66828,67486.2718,72339.42185,75239.30289,79074.54014,88966.67216
